state_id,mechanism,rank,neighbor_id,neighbor_mechanism,d,cross
ef74ec33e9f467eb,M3_vru_crossing,2,ab6bd2c279f34f6a,M3_vru_crossing,0.027414,0
ef74ec33e9f467eb,M3_vru_crossing,3,c66a695593bbb676,M3_vru_crossing,0.029641,0
ef74ec33e9f467eb,M3_vru_crossing,4,e17b50b6b8aba55b,M6_temp_occupancy,0.032534,1
ef74ec33e9f467eb,M3_vru_crossing,5,d58bbf57267f9fab,M4_cut_in,0.034039,1
68d9bc6afeb45562,M2_vehicle_crossing,1,c9b89aa89fab08d3,M4_cut_in,0.039396,1
68d9bc6afeb45562,M2_vehicle_crossing,2,88d928bedcb34c09,M4_cut_in,0.060652,1
68d9bc6afeb45562,M2_vehicle_crossing,3,52a0f8dd9925ef2f,M5_merge,0.061455,1
68d9bc6afeb45562,M2_vehicle_crossing,4,ee651f48b99ac793,M3_vru_crossing,0.063256,1
68d9bc6afeb45562,M2_vehicle_crossing,5,ba626816eab28971,M2_vehicle_crossing,0.07233,0
3b2734e62ea77e0b,M2_vehicle_crossing,1,675099d84cf0212,M4_cut_in,0.0516,1
3b2734e62ea77e0b,M2_vehicle_crossing,2,b1dab228a8902a1a,M5_merge,0.052106,1
3b2734e62ea77e0b,M2_vehicle_crossing,3,627c9e858445e526,M2_vehicle_crossing,0.077009,0
3b2734e62ea77e0b,M2_vehicle_crossing,4,41e5d0a14afc65fe,M5_merge,0.083825,1
3b2734e62ea77e0b,M2_vehicle_crossing,5,476bce23b3e638d5,M2_vehicle_crossing,0.092982,0
4c66a1ff494d0326,M5_merge,1,a3b3a764aab8ba8f,M1_lead_slow_stop,0.012756,1
4c66a1ff494d0326,M5_merge,2,c1332ddc8f341b8c,M5_merge,0.049541,0
4c66a1ff494d0326,M5_merge,3,7deccdd519c13352,M2_vehicle_crossing,0.060074,1
4c66a1ff494d0326,M5_merge,4,ec1490e87d122e61,M4_cut_in,0.060291,1
4c66a1ff494d0326,M5_merge,5,949fd82d6e44a34d,M2_vehicle_crossing,0.066285,1
5c667f775158d5c6,M3_vru_crossing,1,39d2af1de320da61,M3_vru_crossing,0.015099,0
5c667f775158d5c6,M3_vru_crossing,2,fa6889c637e04a42,M3_vru_crossing,0.015623,0
5c667f775158d5c6,M3_vru_crossing,3,68fd9de9ecd79093,M1_lead_slow_stop,0.016077,1
5c667f775158d5c6,M3_vru_crossing,4,270199473a16315,M2_vehicle_crossing,0.016224,1
5c667f775158d5c6,M3_vru_crossing,5,df00457ce0737194,M3_vru_crossing,0.016325,0
7f65791db2146b65,M3_vru_crossing,1,501d70fe64c7306f,M4_cut_in,0.078125,1
7f65791db2146b65,M3_vru_crossing,2,8dfa61df6468c4b0,M3_vru_crossing,0.078125,0
7f65791db2146b65,M3_vru_crossing,3,46ed0d7e95c06e9c,M3_vru_crossing,0.093598,0
7f65791db2146b65,M3_vru_crossing,4,828d5e60ba898919,M3_vru_crossing,0.099726,0
7f65791db2146b65,M3_vru_crossing,5,e00e8f2f8643f2e,M4_cut_in,0.101562,1
44b68799dbb7da70,M6_temp_occupancy,1,5e6868e3cf3bf22e,M2_vehicle_crossing,0.029772,1
44b68799dbb7da70,M6_temp_occupancy,2,5f9a42f8298a9eea,M5_merge,0.030899,1
44b68799dbb7da70,M6_temp_occupancy,3,e462adf60f7b5453,M4_cut_in,0.030899,1
44b68799dbb7da70,M6_temp_occupancy,4,63418b1539331901,M5_merge,0.034428,1
44b68799dbb7da70,M6_temp_occupancy,5,a33abe19dd2ad254,M5_merge,0.034807,1
1a7ff74577475c4a,M3_vru_crossing,1,9f2afbd2995369db,M4_cut_in,0.043913,1
1a7ff74577475c4a,M3_vru_crossing,2,c4edbe4985f2d06d,M4_cut_in,0.068914,1
1a7ff74577475c4a,M3_vru_crossing,3,338402ef9081de8e,M5_merge,0.069174,1
1a7ff74577475c4a,M3_vru_crossing,4,5c7ecedbcbb18b21,M5_merge,0.07009,1
1a7ff74577475c4a,M3_vru_crossing,5,fc2b51fef48a323,M3_vru_crossing,0.071065,0
1fb56b3dc02f219,M5_merge,1,6e1eda0e7ef91e27,M5_merge,0.001415,0
1fb56b3dc02f219,M5_merge,2,b080b8a75de6f465,M5_merge,0.001563,0
1fb56b3dc02f219,M5_merge,3,1650ec864aa4a2fe,M4_cut_in,0.003131,1
1fb56b3dc02f219,M5_merge,4,79408bcec5803f6a,M5_merge,0.003218,0
1fb56b3dc02f219,M5_merge,5,31ae19fdb4f075ba,M5_merge,0.006207,0
8f0d6e6621ba2e93,M1_lead_slow_stop,1,c0b0cf92f425dd27,M4_cut_in,0.077173,1
8f0d6e6621ba2e93,M1_lead_slow_stop,2,e0849e47fc78ca2a,M1_lead_slow_stop,0.079456,0
8f0d6e6621ba2e93,M1_lead_slow_stop,3,8387e91c8d9ef4e5,M1_lead_slow_stop,0.089195,0
8f0d6e6621ba2e93,M1_lead_slow_stop,4,d63a72ef3cd6a570,M1_lead_slow_stop,0.091793,0
8f0d6e6621ba2e93,M1_lead_slow_stop,5,ba626816eab28971,M2_vehicle_crossing,0.101529,1
f31626a269c44694,M6_temp_occupancy,1,89242baa45d9460f,M6_temp_occupancy,0.038466,0
f31626a269c44694,M6_temp_occupancy,2,c12a9f85df574fa5,M4_cut_in,0.044822,1
f31626a269c44694,M6_temp_occupancy,3,511061c17dcf9cfd,M3_vru_crossing,0.051423,1
f31626a269c44694,M6_temp_occupancy,4,f1eead8948b039b3,M1_lead_slow_stop,0.051714,1
f31626a269c44694,M6_temp_occupancy,5,8f228d2e5a4fae1e,M1_lead_slow_stop,0.052618,1
7cbf0e765fca9e76,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
7cbf0e765fca9e76,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
7cbf0e765fca9e76,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
7cbf0e765fca9e76,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
7cbf0e765fca9e76,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
476bce23b3e638d5,M2_vehicle_crossing,1,2e10359a52c4c299,M6_temp_occupancy,0.035236,1
476bce23b3e638d5,M2_vehicle_crossing,2,41e5d0a14afc65fe,M5_merge,0.041406,1
476bce23b3e638d5,M2_vehicle_crossing,3,e8f0bb32d5de2d24,M5_merge,0.042834,1
476bce23b3e638d5,M2_vehicle_crossing,4,675099d84cf0212,M4_cut_in,0.055518,1
476bce23b3e638d5,M2_vehicle_crossing,5,7deccdd519c13352,M2_vehicle_crossing,0.071081,0
51d387a7e090adc5,M3_vru_crossing,1,d1c30693ca04bbf4,M6_temp_occupancy,0.047468,1
51d387a7e090adc5,M3_vru_crossing,2,a05540d6a0f4e3ab,M1_lead_slow_stop,0.052886,1
51d387a7e090adc5,M3_vru_crossing,3,7ae4b0661a825cbe,M6_temp_occupancy,0.055547,1
51d387a7e090adc5,M3_vru_crossing,4,62bad9e61da6dc44,M1_lead_slow_stop,0.066296,1
51d387a7e090adc5,M3_vru_crossing,5,d24010aa6888e4e5,M6_temp_occupancy,0.067236,1
7ec53982d954fb89,M6_temp_occupancy,1,5618d078fc67e99f,M6_temp_occupancy,0.000929,0
7ec53982d954fb89,M6_temp_occupancy,2,c7a26ee2a91219bc,M6_temp_occupancy,0.002861,0
7ec53982d954fb89,M6_temp_occupancy,3,8e1563974ac020a1,M6_temp_occupancy,0.003287,0
7ec53982d954fb89,M6_temp_occupancy,4,cfc120339602119,M4_cut_in,0.003287,1
7ec53982d954fb89,M6_temp_occupancy,5,78b120a22bfd9f46,M4_cut_in,0.003531,1
f5cf95b720b572f9,M6_temp_occupancy,1,3f555b82bde102fc,M6_temp_occupancy,0.029675,0
f5cf95b720b572f9,M6_temp_occupancy,2,22c359415a84f49e,M2_vehicle_crossing,0.057543,1
f5cf95b720b572f9,M6_temp_occupancy,3,6e35ffca282009ab,M4_cut_in,0.061024,1
f5cf95b720b572f9,M6_temp_occupancy,4,320d7f0fddc558fb,M2_vehicle_crossing,0.061057,1
f5cf95b720b572f9,M6_temp_occupancy,5,e3b4e3f3a09617e4,M1_lead_slow_stop,0.064307,1
28db5dc9611a9081,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
28db5dc9611a9081,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
28db5dc9611a9081,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
28db5dc9611a9081,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
28db5dc9611a9081,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
70dffe26f853a7ef,M2_vehicle_crossing,1,7adf4f9685f36ea6,M5_merge,0.002679,1
70dffe26f853a7ef,M2_vehicle_crossing,2,2a15bffe9d0283a6,M2_vehicle_crossing,0.02549,0
70dffe26f853a7ef,M2_vehicle_crossing,3,ec1490e87d122e61,M4_cut_in,0.029189,1
70dffe26f853a7ef,M2_vehicle_crossing,4,949fd82d6e44a34d,M2_vehicle_crossing,0.035184,0
70dffe26f853a7ef,M2_vehicle_crossing,5,363faaa196b74966,M2_vehicle_crossing,0.039847,0
df4c6fa6c765ec1b,M3_vru_crossing,1,bdbf44d435f680cc,M3_vru_crossing,0.016095,0
df4c6fa6c765ec1b,M3_vru_crossing,2,69563a34cb1da29d,M3_vru_crossing,0.016262,0
df4c6fa6c765ec1b,M3_vru_crossing,3,4d6038940863ff85,M2_vehicle_crossing,0.017375,1
df4c6fa6c765ec1b,M3_vru_crossing,4,7a54acbbcff5c08e,M3_vru_crossing,0.032907,0
df4c6fa6c765ec1b,M3_vru_crossing,5,e9e36d08e891398b,M3_vru_crossing,0.034468,0
56b1e8aced6c7bc0,M3_vru_crossing,1,cc9c4cee498b7d33,M5_merge,0.016274,1
56b1e8aced6c7bc0,M3_vru_crossing,2,5ff2fe3e4c0d3691,M3_vru_crossing,0.089848,0
56b1e8aced6c7bc0,M3_vru_crossing,3,305237d2a2712dd3,M1_lead_slow_stop,0.092805,1
56b1e8aced6c7bc0,M3_vru_crossing,4,86e4585ee70fd316,M1_lead_slow_stop,0.092983,1
56b1e8aced6c7bc0,M3_vru_crossing,5,4a48386f6b1d24d5,M1_lead_slow_stop,0.09362,1
f8c0a8cecce3a643,M3_vru_crossing,1,4c876e42879d5527,M5_merge,0.0,1
f8c0a8cecce3a643,M3_vru_crossing,2,8e8850bd484b4c94,M3_vru_crossing,0.0,0
f8c0a8cecce3a643,M3_vru_crossing,3,585ffc8db08d83cd,M2_vehicle_crossing,0.0,1
f8c0a8cecce3a643,M3_vru_crossing,4,d952c66361dd6dd,M3_vru_crossing,0.0,0
f8c0a8cecce3a643,M3_vru_crossing,5,fb142b6dfa344e7d,M6_temp_occupancy,0.0,1
48f93b86942dfe7c,M6_temp_occupancy,1,793ca3974b95f19e,M5_merge,0.0,1
48f93b86942dfe7c,M6_temp_occupancy,2,d1005ff0ae21f95d,M5_merge,0.0,1
48f93b86942dfe7c,M6_temp_occupancy,3,47b9320b31ab33ac,M4_cut_in,0.0,1
48f93b86942dfe7c,M6_temp_occupancy,4,bda923bbd61198da,M4_cut_in,0.0,1
48f93b86942dfe7c,M6_temp_occupancy,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,0
16204a7755094bb7,M6_temp_occupancy,1,8589a58aaa319e10,M6_temp_occupancy,0.0,0
16204a7755094bb7,M6_temp_occupancy,2,ec1490e87d122e61,M4_cut_in,0.025809,1
16204a7755094bb7,M6_temp_occupancy,3,949fd82d6e44a34d,M2_vehicle_crossing,0.031804,1
16204a7755094bb7,M6_temp_occupancy,4,c1332ddc8f341b8c,M5_merge,0.035156,1
16204a7755094bb7,M6_temp_occupancy,5,363faaa196b74966,M2_vehicle_crossing,0.036467,1
8589a58aaa319e10,M6_temp_occupancy,1,16204a7755094bb7,M6_temp_occupancy,0.0,0
8589a58aaa319e10,M6_temp_occupancy,2,ec1490e87d122e61,M4_cut_in,0.025809,1
8589a58aaa319e10,M6_temp_occupancy,3,949fd82d6e44a34d,M2_vehicle_crossing,0.031804,1
8589a58aaa319e10,M6_temp_occupancy,4,c1332ddc8f341b8c,M5_merge,0.035156,1
8589a58aaa319e10,M6_temp_occupancy,5,363faaa196b74966,M2_vehicle_crossing,0.036467,1
5ca43a44c81a6987,M3_vru_crossing,1,793ca3974b95f19e,M5_merge,0.0,1
5ca43a44c81a6987,M3_vru_crossing,2,d1005ff0ae21f95d,M5_merge,0.0,1
5ca43a44c81a6987,M3_vru_crossing,3,47b9320b31ab33ac,M4_cut_in,0.0,1
5ca43a44c81a6987,M3_vru_crossing,4,bda923bbd61198da,M4_cut_in,0.0,1
5ca43a44c81a6987,M3_vru_crossing,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
3523d1b97fde5dd7,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
3523d1b97fde5dd7,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
3523d1b97fde5dd7,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
3523d1b97fde5dd7,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
3523d1b97fde5dd7,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
529d0c9664dabfba,M4_cut_in,1,363faaa196b74966,M2_vehicle_crossing,0.025749,1
529d0c9664dabfba,M4_cut_in,2,eaddb9cfd4bdee3,M6_temp_occupancy,0.02628,1
529d0c9664dabfba,M4_cut_in,3,949fd82d6e44a34d,M2_vehicle_crossing,0.029613,1
529d0c9664dabfba,M4_cut_in,4,ec1490e87d122e61,M4_cut_in,0.035607,0
529d0c9664dabfba,M4_cut_in,5,8589a58aaa319e10,M6_temp_occupancy,0.061416,1
18d655273dfaa17b,M2_vehicle_crossing,1,793ca3974b95f19e,M5_merge,0.0,1
18d655273dfaa17b,M2_vehicle_crossing,2,d1005ff0ae21f95d,M5_merge,0.0,1
18d655273dfaa17b,M2_vehicle_crossing,3,47b9320b31ab33ac,M4_cut_in,0.0,1
18d655273dfaa17b,M2_vehicle_crossing,4,bda923bbd61198da,M4_cut_in,0.0,1
18d655273dfaa17b,M2_vehicle_crossing,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
ad89a673afcb15ef,M1_lead_slow_stop,1,eeea7c01a12a8d7f,M4_cut_in,0.003145,1
ad89a673afcb15ef,M1_lead_slow_stop,2,cb86548c32715796,M1_lead_slow_stop,0.017109,0
ad89a673afcb15ef,M1_lead_slow_stop,3,f7193ffab83f342a,M4_cut_in,0.017345,1
ad89a673afcb15ef,M1_lead_slow_stop,4,36b6d206313b0dc2,M2_vehicle_crossing,0.019422,1
ad89a673afcb15ef,M1_lead_slow_stop,5,335d32f832e5f076,M5_merge,0.019783,1
5a21770f51a706ec,M4_cut_in,1,338402ef9081de8e,M5_merge,0.04211,1
5a21770f51a706ec,M4_cut_in,2,68222c9de6832012,M4_cut_in,0.043832,0
5a21770f51a706ec,M4_cut_in,3,9b52ebee65ba60df,M4_cut_in,0.045153,0
5a21770f51a706ec,M4_cut_in,4,15ab99b9c601cdbb,M5_merge,0.046329,1
5a21770f51a706ec,M4_cut_in,5,ef15a936dcbdae22,M5_merge,0.047134,1
391579da819e88f8,M4_cut_in,1,4c876e42879d5527,M5_merge,0.0,1
391579da819e88f8,M4_cut_in,2,8e8850bd484b4c94,M3_vru_crossing,0.0,1
391579da819e88f8,M4_cut_in,3,585ffc8db08d83cd,M2_vehicle_crossing,0.0,1
391579da819e88f8,M4_cut_in,4,d952c66361dd6dd,M3_vru_crossing,0.0,1
391579da819e88f8,M4_cut_in,5,fb142b6dfa344e7d,M6_temp_occupancy,0.0,1
48176b7209253062,M1_lead_slow_stop,1,593b60d37e0756a3,M1_lead_slow_stop,0.001566,0
48176b7209253062,M1_lead_slow_stop,2,f2abf57c98faabf3,M1_lead_slow_stop,0.002072,0
48176b7209253062,M1_lead_slow_stop,3,c36348cd92f7095b,M1_lead_slow_stop,0.002268,0
48176b7209253062,M1_lead_slow_stop,4,683cae1a10f71fcd,M1_lead_slow_stop,0.003151,0
48176b7209253062,M1_lead_slow_stop,5,df45bb47c8a8b6fa,M1_lead_slow_stop,0.003152,0
4e1604c6653c917d,M2_vehicle_crossing,1,c757f0db71e9ac59,M2_vehicle_crossing,0.017378,0
4e1604c6653c917d,M2_vehicle_crossing,2,9d2059d1b77947bc,M4_cut_in,0.017378,1
4e1604c6653c917d,M2_vehicle_crossing,3,c1e9a535b80c7600,M5_merge,0.017378,1
4e1604c6653c917d,M2_vehicle_crossing,4,3418ee634f3920df,M6_temp_occupancy,0.017378,1
4e1604c6653c917d,M2_vehicle_crossing,5,8bf5237dd38f68ae,M4_cut_in,0.017378,1
46be633224ba688d,M1_lead_slow_stop,1,b1d458988d0b5eae,M1_lead_slow_stop,0.014016,0
46be633224ba688d,M1_lead_slow_stop,2,f1eead8948b039b3,M1_lead_slow_stop,0.017351,0
46be633224ba688d,M1_lead_slow_stop,3,8f228d2e5a4fae1e,M1_lead_slow_stop,0.01843,0
46be633224ba688d,M1_lead_slow_stop,4,d24010aa6888e4e5,M6_temp_occupancy,0.020613,1
46be633224ba688d,M1_lead_slow_stop,5,af8d2b2e7bf74387,M1_lead_slow_stop,0.026679,0
a22e67eb167f1d0f,M5_merge,1,ef15a936dcbdae22,M5_merge,0.001216,0
a22e67eb167f1d0f,M5_merge,2,f432b7291cdb4115,M4_cut_in,0.001247,1
a22e67eb167f1d0f,M5_merge,3,15ab99b9c601cdbb,M5_merge,0.004083,0
a22e67eb167f1d0f,M5_merge,4,9b52ebee65ba60df,M4_cut_in,0.004107,1
a22e67eb167f1d0f,M5_merge,5,17b25328341276d5,M5_merge,0.004321,0
39d2af1de320da61,M3_vru_crossing,1,270199473a16315,M2_vehicle_crossing,0.004339,1
39d2af1de320da61,M3_vru_crossing,2,9c8c3c7431089e90,M4_cut_in,0.005486,1
39d2af1de320da61,M3_vru_crossing,3,2691891bbf109269,M4_cut_in,0.006336,1
39d2af1de320da61,M3_vru_crossing,4,ee8a56fbf694ea41,M4_cut_in,0.006348,1
39d2af1de320da61,M3_vru_crossing,5,1e98bdb2802fdab1,M3_vru_crossing,0.006902,0
c92800a7dd649eb0,M3_vru_crossing,1,1262b0d5186912a9,M3_vru_crossing,0.091882,0
c92800a7dd649eb0,M3_vru_crossing,2,22a1e427c28a77ad,M3_vru_crossing,0.091963,0
c92800a7dd649eb0,M3_vru_crossing,3,ef0327f14ab3efa0,M3_vru_crossing,0.094037,0
c92800a7dd649eb0,M3_vru_crossing,4,645144353bbfdecc,M2_vehicle_crossing,0.097554,1
c92800a7dd649eb0,M3_vru_crossing,5,1b7882c46e1bb5be,M6_temp_occupancy,0.099577,1
af8d2b2e7bf74387,M1_lead_slow_stop,1,94c25b4be74d177b,M1_lead_slow_stop,0.007614,0
af8d2b2e7bf74387,M1_lead_slow_stop,2,8f228d2e5a4fae1e,M1_lead_slow_stop,0.008249,0
af8d2b2e7bf74387,M1_lead_slow_stop,3,f1eead8948b039b3,M1_lead_slow_stop,0.009327,0
af8d2b2e7bf74387,M1_lead_slow_stop,4,b1d458988d0b5eae,M1_lead_slow_stop,0.012662,0
af8d2b2e7bf74387,M1_lead_slow_stop,5,6e1e3cbc291ef7,M1_lead_slow_stop,0.022469,0
8191df8947207928,M1_lead_slow_stop,1,86e25df75a6995f4,M1_lead_slow_stop,0.003559,0
8191df8947207928,M1_lead_slow_stop,2,831e9f7c915d9a33,M2_vehicle_crossing,0.004165,1
8191df8947207928,M1_lead_slow_stop,3,7f159fbdf79377cf,M4_cut_in,0.004943,1
8191df8947207928,M1_lead_slow_stop,4,d6619d51e2a9cb2e,M1_lead_slow_stop,0.00509,0
8191df8947207928,M1_lead_slow_stop,5,8cb51d6f77603a9b,M5_merge,0.005786,1
8bbba7bd646c0988,M2_vehicle_crossing,1,793ca3974b95f19e,M5_merge,0.0,1
8bbba7bd646c0988,M2_vehicle_crossing,2,d1005ff0ae21f95d,M5_merge,0.0,1
8bbba7bd646c0988,M2_vehicle_crossing,3,47b9320b31ab33ac,M4_cut_in,0.0,1
8bbba7bd646c0988,M2_vehicle_crossing,4,bda923bbd61198da,M4_cut_in,0.0,1
8bbba7bd646c0988,M2_vehicle_crossing,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
e8f0bb32d5de2d24,M5_merge,1,41e5d0a14afc65fe,M5_merge,0.012519,0
e8f0bb32d5de2d24,M5_merge,2,2e10359a52c4c299,M6_temp_occupancy,0.017176,1
e8f0bb32d5de2d24,M5_merge,3,476bce23b3e638d5,M2_vehicle_crossing,0.042834,1
e8f0bb32d5de2d24,M5_merge,4,c1332ddc8f341b8c,M5_merge,0.042969,0
e8f0bb32d5de2d24,M5_merge,5,675099d84cf0212,M4_cut_in,0.048745,1
c68ab5161508001f,M1_lead_slow_stop,1,18593071c0511bb8,M1_lead_slow_stop,0.010388,0
c68ab5161508001f,M1_lead_slow_stop,2,422031c4323005cb,M1_lead_slow_stop,0.03497,0
c68ab5161508001f,M1_lead_slow_stop,3,498676f3a2f5b632,M1_lead_slow_stop,0.049591,0
c68ab5161508001f,M1_lead_slow_stop,4,193973f267c0e3f8,M1_lead_slow_stop,0.051554,0
c68ab5161508001f,M1_lead_slow_stop,5,bc30f1a4671b4030,M1_lead_slow_stop,0.054274,0
b01112211aeddce1,M1_lead_slow_stop,1,a0a7a5764d3e2c97,M1_lead_slow_stop,0.022382,0
b01112211aeddce1,M1_lead_slow_stop,2,d1c30693ca04bbf4,M6_temp_occupancy,0.029809,1
b01112211aeddce1,M1_lead_slow_stop,3,fc2b51fef48a323,M3_vru_crossing,0.032234,1
b01112211aeddce1,M1_lead_slow_stop,4,62bad9e61da6dc44,M1_lead_slow_stop,0.032461,0
b01112211aeddce1,M1_lead_slow_stop,5,61633963c7b2e131,M3_vru_crossing,0.033977,1
3c878000bc5ecd2e,M6_temp_occupancy,1,5f76aca0e8d6d060,M6_temp_occupancy,0.0,0
3c878000bc5ecd2e,M6_temp_occupancy,2,b18c133f146677a7,M2_vehicle_crossing,0.0,1
3c878000bc5ecd2e,M6_temp_occupancy,3,b1bc03805735b4e4,M3_vru_crossing,0.0,1
3c878000bc5ecd2e,M6_temp_occupancy,4,e765ea8a0b617a42,M3_vru_crossing,0.0,1
3c878000bc5ecd2e,M6_temp_occupancy,5,a47da157cf1535bb,M4_cut_in,0.0,1
c57fca37918359be,M2_vehicle_crossing,1,793ca3974b95f19e,M5_merge,0.0,1
c57fca37918359be,M2_vehicle_crossing,2,d1005ff0ae21f95d,M5_merge,0.0,1
c57fca37918359be,M2_vehicle_crossing,3,47b9320b31ab33ac,M4_cut_in,0.0,1
c57fca37918359be,M2_vehicle_crossing,4,bda923bbd61198da,M4_cut_in,0.0,1
c57fca37918359be,M2_vehicle_crossing,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
d1874810bd087f05,M2_vehicle_crossing,1,4ef7d4e590e80eef,M3_vru_crossing,0.006477,1
d1874810bd087f05,M2_vehicle_crossing,2,d58bbf57267f9fab,M4_cut_in,0.008814,1
d1874810bd087f05,M2_vehicle_crossing,3,6b6f521ecacbd19f,M3_vru_crossing,0.01438,1
d1874810bd087f05,M2_vehicle_crossing,4,a7bda27624b52639,M1_lead_slow_stop,0.016891,1
d1874810bd087f05,M2_vehicle_crossing,5,58d55d4e683aa30c,M4_cut_in,0.017409,1
9e340849e6807323,M4_cut_in,1,7bfe72a95b111c3d,M5_merge,0.034465,1
9e340849e6807323,M4_cut_in,2,5e6868e3cf3bf22e,M2_vehicle_crossing,0.036984,1
9e340849e6807323,M4_cut_in,3,b2893c00477b7f2e,M5_merge,0.039385,1
9e340849e6807323,M4_cut_in,4,44b68799dbb7da70,M6_temp_occupancy,0.040333,1
9e340849e6807323,M4_cut_in,5,e462adf60f7b5453,M4_cut_in,0.042278,0
fb142b6dfa344e7d,M6_temp_occupancy,1,4c876e42879d5527,M5_merge,0.0,1
fb142b6dfa344e7d,M6_temp_occupancy,2,8e8850bd484b4c94,M3_vru_crossing,0.0,1
fb142b6dfa344e7d,M6_temp_occupancy,3,585ffc8db08d83cd,M2_vehicle_crossing,0.0,1
fb142b6dfa344e7d,M6_temp_occupancy,4,d952c66361dd6dd,M3_vru_crossing,0.0,1
fb142b6dfa344e7d,M6_temp_occupancy,5,f47f7ad1c8fc8e29,M3_vru_crossing,0.0,1
b4593a7849572046,M5_merge,1,793ca3974b95f19e,M5_merge,0.0,0
b4593a7849572046,M5_merge,2,d1005ff0ae21f95d,M5_merge,0.0,0
b4593a7849572046,M5_merge,3,47b9320b31ab33ac,M4_cut_in,0.0,1
b4593a7849572046,M5_merge,4,bda923bbd61198da,M4_cut_in,0.0,1
b4593a7849572046,M5_merge,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
c1829351929da04a,M2_vehicle_crossing,1,febc54f23fd786b7,M3_vru_crossing,0.015662,1
c1829351929da04a,M2_vehicle_crossing,2,230e1123fe6c5ae0,M3_vru_crossing,0.016452,1
c1829351929da04a,M2_vehicle_crossing,3,e17b50b6b8aba55b,M6_temp_occupancy,0.017127,1
c1829351929da04a,M2_vehicle_crossing,4,82db149ce5803678,M6_temp_occupancy,0.019291,1
c1829351929da04a,M2_vehicle_crossing,5,37579382cdbc7907,M3_vru_crossing,0.021993,1
61c2c10de0115d4c,M4_cut_in,1,3a9e27b39d34f3ab,M4_cut_in,0.040483,0
61c2c10de0115d4c,M4_cut_in,2,beab8af24d4e6e00,M1_lead_slow_stop,0.040483,1
61c2c10de0115d4c,M4_cut_in,3,1b8e18bccbb016c7,M5_merge,0.040483,1
61c2c10de0115d4c,M4_cut_in,4,9edef88b29982e8d,M4_cut_in,0.042026,0
61c2c10de0115d4c,M4_cut_in,5,ac36bc6d71571082,M2_vehicle_crossing,0.044389,1
193973f267c0e3f8,M1_lead_slow_stop,1,18593071c0511bb8,M1_lead_slow_stop,0.048735,0
193973f267c0e3f8,M1_lead_slow_stop,2,c68ab5161508001f,M1_lead_slow_stop,0.051554,0
193973f267c0e3f8,M1_lead_slow_stop,3,422031c4323005cb,M1_lead_slow_stop,0.066114,0
193973f267c0e3f8,M1_lead_slow_stop,4,e3b4e3f3a09617e4,M1_lead_slow_stop,0.06693,0
193973f267c0e3f8,M1_lead_slow_stop,5,96a816b2f4b62e88,M1_lead_slow_stop,0.067066,0
6746a47d4cb56041,M2_vehicle_crossing,1,793ca3974b95f19e,M5_merge,0.0,1
6746a47d4cb56041,M2_vehicle_crossing,2,d1005ff0ae21f95d,M5_merge,0.0,1
6746a47d4cb56041,M2_vehicle_crossing,3,47b9320b31ab33ac,M4_cut_in,0.0,1
6746a47d4cb56041,M2_vehicle_crossing,4,bda923bbd61198da,M4_cut_in,0.0,1
6746a47d4cb56041,M2_vehicle_crossing,5,a0ba5287bfa5fa01,M6_temp_occupancy,0.0,1
8cc939e8a0e6cf,M5_merge,1,2657143ee43948be,M5_merge,0.012261,0
8cc939e8a0e6cf,M5_merge,2,834851971ef51d60,M6_temp_occupancy,0.017108,1
8cc939e8a0e6cf,M5_merge,3,5e0002dca7244f07,M4_cut_in,0.017343,1
8cc939e8a0e6cf,M5_merge,4,e81d8e76f45369fd,M4_cut_in,0.017941,1
8cc939e8a0e6cf,M5_merge,5,b51cd423385fd8c3,M4_cut_in,0.018964,1
ebecaff060dfaf5,M5_merge,1,c1332ddc8f341b8c,M5_merge,0.076144,0
ebecaff060dfaf5,M5_merge,2,8589a58aaa319e10,M6_temp_occupancy,0.08005,1
ebecaff060dfaf5,M5_merge,3,16204a7755094bb7,M6_temp_occupancy,0.08005,1
ebecaff060dfaf5,M5_merge,4,a8c0edb805dca37b,M4_cut_in,0.090543,1
