scenario,town,route,raw_route,usable_by_results,frames,approx_train_samples
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1348_5_route0_07_25_05_47_02,1,1,37,21
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_0_route0_07_25_04_39_50,1,1,1912,1896
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_1_route0_07_25_05_35_50,1,1,2643,2627
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_2_route0_07_25_07_33_57,1,1,1912,1896
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_3_route0_07_24_19_18_35,1,1,1910,1894
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_4_route0_07_25_07_10_28,1,1,2645,2629
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_1517_5_route0_07_25_03_36_28,1,1,2641,2625
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_0_route0_07_25_05_42_08,1,1,50,34
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_1_route0_07_24_13_43_17,1,1,49,33
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_2_route0_07_24_15_26_56,1,1,48,32
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_3_route0_07_24_15_58_06,1,1,48,32
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_4_route0_07_25_08_06_36,1,1,53,37
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_42_5_route0_07_24_14_57_12,1,1,48,32
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_0_route0_07_25_08_24_30,1,1,51,35
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_1_route0_07_25_07_41_37,1,1,50,34
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_2_route0_07_24_19_45_14,1,1,51,35
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_3_route0_07_24_16_26_18,1,1,50,34
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_4_route0_07_25_04_01_27,1,1,50,34
OppositeVehicleRunningRedLight,Town13,Town13_Rep0_7_5_route0_07_24_14_16_10,1,1,52,36
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1566_0_route0_07_24_14_12_22,1,1,77,61
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1566_1_route0_07_25_02_42_49,1,1,40,24
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1585_0_route0_07_25_01_47_35,1,1,78,62
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1585_1_route0_07_25_04_20_33,1,1,78,62
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1627_0_route0_07_25_01_58_49,1,1,90,74
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1627_1_route0_07_25_01_42_00,1,1,92,76
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1644_0_route0_07_25_07_10_17,1,1,68,52
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1644_1_route0_07_24_21_23_42,1,1,67,51
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1821_0_route0_07_24_15_21_47,1,1,72,56
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1821_1_route0_07_24_15_58_43,1,1,71,55
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1888_0_route0_07_25_01_14_01,1,1,67,51
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1888_1_route0_07_25_01_28_22,1,1,64,48
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1900_0_route0_07_25_09_31_39,1,1,62,46
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1900_1_route0_07_25_06_40_18,1,1,64,48
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1925_0_route0_07_25_05_05_37,1,1,70,54
OppositeVehicleTakingPriority,Town12,Town12_Rep0_1925_1_route0_07_25_09_19_36,1,1,111,95
OppositeVehicleTakingPriority,Town12,Town12_Rep0_275_0_route0_07_24_13_32_36,1,1,73,57
OppositeVehicleTakingPriority,Town12,Town12_Rep0_275_1_route0_07_25_07_25_47,1,1,74,58
OppositeVehicleTakingPriority,Town12,Town12_Rep0_2869_0_route0_07_25_10_13_03,1,1,73,57
OppositeVehicleTakingPriority,Town12,Town12_Rep0_2869_1_route0_07_24_15_53_43,1,1,76,60
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3093_0_route0_07_25_02_01_13,1,1,80,64
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3093_1_route0_07_25_05_49_31,1,1,79,63
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3106_0_route0_07_24_18_03_07,1,1,71,55
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3106_1_route0_07_25_09_09_04,1,1,84,68
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3127_0_route0_07_25_10_29_13,1,1,73,57
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3127_1_route0_07_24_18_44_29,1,1,72,56
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3140_0_route0_07_24_18_58_55,1,1,74,58
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3140_1_route0_07_25_03_23_49,1,1,71,55
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3175_0_route0_07_25_04_00_20,1,1,77,61
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3175_1_route0_07_25_02_18_04,1,1,73,57
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3345_0_route0_07_24_14_14_08,1,1,75,59
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3345_1_route0_07_24_13_46_12,1,1,73,57
OppositeVehicleTakingPriority,Town12,Town12_Rep0_336_0_route0_07_24_15_23_00,1,1,87,71
OppositeVehicleTakingPriority,Town12,Town12_Rep0_336_1_route0_07_25_08_08_51,1,1,87,71
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3373_0_route0_07_24_13_19_47,1,1,63,47
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3373_1_route0_07_24_17_34_12,1,1,63,47
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3416_0_route0_07_24_16_41_46,1,1,74,58
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3416_1_route0_07_25_08_23_15,1,1,75,59
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3446_0_route0_07_25_09_29_00,1,1,63,47
OppositeVehicleTakingPriority,Town12,Town12_Rep0_3446_1_route0_07_24_15_05_42,1,1,60,44
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4283_0_route0_07_24_15_39_03,1,1,79,63
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4283_1_route0_07_25_00_12_32,1,1,79,63
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4289_0_route0_07_24_22_44_12,1,1,74,58
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4289_1_route0_07_24_14_23_25,1,1,74,58
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4466_0_route0_07_25_01_21_23,1,1,72,56
OppositeVehicleTakingPriority,Town12,Town12_Rep0_4466_1_route0_07_24_16_27_59,1,1,72,56
OppositeVehicleTakingPriority,Town12,Town12_Rep0_73_0_route0_07_25_06_00_06,1,1,104,88
OppositeVehicleTakingPriority,Town12,Town12_Rep0_73_1_route0_07_25_06_03_07,1,1,110,94
OppositeVehicleTakingPriority,Town12,Town12_Rep0_83_0_route0_07_24_17_46_29,1,1,81,65
OppositeVehicleTakingPriority,Town12,Town12_Rep0_83_1_route0_07_24_18_00_06,1,1,77,61
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1144_0_route0_07_25_01_38_42,1,1,70,54
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1144_1_route0_07_25_09_07_42,1,1,83,67
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1144_2_route0_07_24_14_22_38,1,1,71,55
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1144_3_route0_07_25_01_21_22,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1173_0_route0_07_24_23_58_39,1,1,74,58
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1173_1_route0_07_24_16_41_24,1,1,73,57
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1173_2_route0_07_24_19_33_45,1,1,74,58
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1173_3_route0_07_24_16_41_51,1,1,71,55
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1324_0_route0_07_25_05_10_37,1,1,73,57
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1324_1_route0_07_24_22_21_20,1,1,76,60
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1324_2_route0_07_24_15_16_27,1,1,73,57
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1324_3_route0_07_24_15_30_54,1,1,73,57
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1329_0_route0_07_24_14_04_57,1,1,98,82
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1329_1_route0_07_24_15_31_52,1,1,98,82
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1329_2_route0_07_25_05_44_21,1,1,99,83
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1329_3_route0_07_25_05_28_14,1,1,96,80
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1361_0_route0_07_25_03_12_16,1,1,65,49
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1361_1_route0_07_24_13_35_45,1,1,72,56
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1361_2_route0_07_25_01_15_28,1,1,65,49
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1361_3_route0_07_24_12_50_51,1,1,66,50
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1418_0_route0_07_24_17_00_58,1,1,79,63
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1418_1_route0_07_25_08_28_07,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1418_2_route0_07_25_08_39_12,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1496_0_route0_07_25_06_39_21,1,1,76,60
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1496_1_route0_07_24_21_43_07,1,1,75,59
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1496_2_route0_07_24_15_44_57,1,1,73,57
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1528_0_route0_07_25_06_05_40,1,1,84,68
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1528_1_route0_07_24_18_11_25,1,1,83,67
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1528_2_route0_07_24_18_19_57,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1567_0_route0_07_25_05_43_40,1,1,48,32
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1567_1_route0_07_24_15_54_58,1,1,49,33
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1567_2_route0_07_24_16_03_05,1,1,52,36
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1608_0_route0_07_25_06_04_16,1,1,68,52
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1608_1_route0_07_25_08_58_58,1,1,68,52
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1608_2_route0_07_25_02_40_23,1,1,67,51
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1609_0_route0_07_25_08_35_45,1,1,79,63
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1609_1_route0_07_24_16_01_54,1,1,78,62
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1609_2_route0_07_25_02_00_19,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1611_0_route0_07_24_13_24_08,1,1,80,64
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1611_1_route0_07_24_15_01_43,1,1,79,63
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1611_2_route0_07_24_14_26_42,1,1,82,66
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1726_0_route0_07_24_13_17_52,1,1,81,65
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1726_1_route0_07_25_07_55_33,1,1,82,66
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1726_2_route0_07_25_01_15_11,1,1,81,65
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1776_0_route0_07_24_23_42_30,1,1,63,47
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1776_1_route0_07_25_10_40_33,1,1,63,47
OppositeVehicleTakingPriority,Town13,Town13_Rep0_1776_2_route0_07_24_17_00_42,1,1,63,47
OppositeVehicleTakingPriority,Town13,Town13_Rep0_67_0_route0_07_24_23_13_30,1,1,198,182
OppositeVehicleTakingPriority,Town13,Town13_Rep0_67_1_route0_07_24_13_36_03,1,1,199,183
OppositeVehicleTakingPriority,Town13,Town13_Rep0_67_2_route0_07_25_00_17_55,1,1,198,182
ParkedObstacle,Town12,Town12_Rep0_1006_0_route0_07_24_13_23_10,1,1,53,37
ParkedObstacle,Town12,Town12_Rep0_1006_1_route0_07_24_19_16_43,1,0,504,0
ParkedObstacle,Town12,Town12_Rep0_1262_0_route0_07_25_03_46_06,1,1,83,67
ParkedObstacle,Town12,Town12_Rep0_1262_1_route0_07_24_15_25_11,1,1,81,65
ParkedObstacle,Town12,Town12_Rep0_1441_0_route0_07_24_16_12_43,1,1,57,41
ParkedObstacle,Town12,Town12_Rep0_1441_1_route0_07_24_23_01_02,1,1,56,40
ParkedObstacle,Town12,Town12_Rep0_146_0_route0_07_24_22_26_40,1,1,86,70
ParkedObstacle,Town12,Town12_Rep0_146_1_route0_07_25_02_31_53,1,1,82,66
ParkedObstacle,Town12,Town12_Rep0_2185_0_route0_07_25_00_07_55,1,1,78,62
ParkedObstacle,Town12,Town12_Rep0_2185_1_route0_07_25_05_49_25,1,1,79,63
ParkedObstacle,Town12,Town12_Rep0_2270_0_route0_07_24_15_56_06,1,1,126,110
ParkedObstacle,Town12,Town12_Rep0_2474_0_route0_07_25_05_24_04,1,1,60,44
ParkedObstacle,Town12,Town12_Rep0_2474_1_route0_07_24_14_52_52,1,1,61,45
ParkedObstacle,Town12,Town12_Rep0_2514_0_route0_07_25_03_12_53,1,1,144,128
ParkedObstacle,Town12,Town12_Rep0_2514_1_route0_07_25_09_50_20,1,1,113,97
ParkedObstacle,Town12,Town12_Rep0_2519_0_route0_07_24_15_10_27,1,1,100,84
ParkedObstacle,Town12,Town12_Rep0_2519_1_route0_07_25_01_04_49,1,1,97,81
ParkedObstacle,Town12,Town12_Rep0_2526_0_route0_07_25_01_20_08,1,1,94,78
ParkedObstacle,Town12,Town12_Rep0_2526_1_route0_07_25_10_29_53,1,1,122,106
ParkedObstacle,Town12,Town12_Rep0_2878_0_route0_07_25_05_58_33,1,0,179,0
ParkedObstacle,Town12,Town12_Rep0_2878_1_route0_07_25_04_55_53,1,1,93,77
ParkedObstacle,Town12,Town12_Rep0_2951_0_route0_07_25_07_31_51,1,1,63,47
ParkedObstacle,Town12,Town12_Rep0_2951_1_route0_07_25_10_57_06,1,1,64,48
ParkedObstacle,Town12,Town12_Rep0_2967_0_route0_07_25_07_15_51,1,0,438,0
ParkedObstacle,Town12,Town12_Rep0_2967_1_route0_07_25_08_25_08,1,1,59,43
ParkedObstacle,Town12,Town12_Rep0_3744_0_route0_07_25_04_25_06,1,1,126,110
ParkedObstacle,Town12,Town12_Rep0_3744_1_route0_07_25_04_51_55,1,1,90,74
ParkedObstacle,Town12,Town12_Rep0_3781_0_route0_07_25_08_34_33,1,1,191,175
ParkedObstacle,Town12,Town12_Rep0_4006_0_route0_07_25_02_05_51,1,1,55,39
ParkedObstacle,Town12,Town12_Rep0_4006_1_route0_07_24_20_09_05,1,1,51,35
ParkedObstacle,Town12,Town12_Rep0_4028_0_route0_07_25_01_01_32,1,1,60,44
ParkedObstacle,Town12,Town12_Rep0_4028_1_route0_07_25_05_18_13,1,1,64,48
ParkedObstacle,Town12,Town12_Rep0_4059_0_route0_07_25_09_28_51,1,1,124,108
ParkedObstacle,Town12,Town12_Rep0_4059_1_route0_07_25_01_09_56,1,1,105,89
ParkedObstacle,Town12,Town12_Rep0_648_0_route0_07_25_01_36_03,1,1,78,62
ParkedObstacle,Town12,Town12_Rep0_659_0_route0_07_25_07_27_18,1,1,94,78
ParkedObstacle,Town12,Town12_Rep0_659_1_route0_07_24_15_55_58,1,1,83,67
ParkedObstacle,Town12,Town12_Rep0_676_0_route0_07_24_16_30_30,1,1,102,86
ParkedObstacle,Town12,Town12_Rep0_676_1_route0_07_24_17_59_18,1,1,104,88
ParkedObstacle,Town12,Town12_Rep0_678_0_route0_07_25_05_52_28,1,1,188,172
ParkedObstacle,Town12,Town12_Rep0_734_0_route0_07_25_01_09_28,1,1,76,60
ParkedObstacle,Town12,Town12_Rep0_734_1_route0_07_24_19_42_49,1,1,71,55
ParkedObstacle,Town12,Town12_Rep0_739_0_route0_07_24_17_07_04,1,1,81,65
ParkedObstacle,Town12,Town12_Rep0_739_1_route0_07_25_05_57_38,1,1,104,88
ParkedObstacle,Town12,Town12_Rep0_790_0_route0_07_25_03_31_48,1,1,79,63
ParkedObstacle,Town12,Town12_Rep0_790_1_route0_07_24_13_51_45,1,1,96,80
ParkedObstacle,Town12,Town12_Rep0_950_0_route0_07_24_13_50_27,1,1,70,54
ParkedObstacle,Town12,Town12_Rep0_950_1_route0_07_24_22_48_52,1,1,71,55
ParkedObstacle,Town12,Town12_Rep0_962_0_route0_07_24_14_46_37,1,1,69,53
ParkedObstacle,Town12,Town12_Rep0_962_1_route0_07_25_00_21_47,1,1,60,44
ParkedObstacle,Town13,Town13_Rep0_1244_0_route0_07_25_08_32_55,1,1,170,154
ParkedObstacle,Town13,Town13_Rep0_1244_1_route0_07_24_22_54_25,1,1,167,151
ParkedObstacle,Town13,Town13_Rep0_1244_2_route0_07_24_14_42_31,1,1,174,158
ParkedObstacle,Town13,Town13_Rep0_1244_3_route0_07_24_15_00_04,1,1,169,153
ParkedObstacle,Town13,Town13_Rep0_1244_4_route0_07_24_23_08_02,1,1,170,154
ParkedObstacle,Town13,Town13_Rep0_1244_5_route0_07_24_14_46_54,1,1,173,157
ParkedObstacle,Town13,Town13_Rep0_1244_6_route0_07_24_17_17_44,1,1,175,159
ParkedObstacle,Town13,Town13_Rep0_1244_7_route0_07_24_16_01_48,1,1,166,150
ParkedObstacle,Town13,Town13_Rep0_1244_8_route0_07_24_17_02_11,1,1,172,156
ParkedObstacle,Town13,Town13_Rep0_1244_9_route0_07_24_19_25_43,1,1,172,156
ParkedObstacle,Town13,Town13_Rep0_1263_0_route0_07_25_01_37_21,1,1,70,54
ParkedObstacle,Town13,Town13_Rep0_1263_1_route0_07_25_07_40_39,1,0,67,0
ParkedObstacle,Town13,Town13_Rep0_1263_2_route0_07_25_01_37_15,1,1,74,58
ParkedObstacle,Town13,Town13_Rep0_1263_3_route0_07_24_18_48_14,1,1,69,53
ParkedObstacle,Town13,Town13_Rep0_1263_4_route0_07_24_17_06_40,1,1,79,63
ParkedObstacle,Town13,Town13_Rep0_1263_5_route0_07_24_18_47_08,1,1,79,63
ParkedObstacle,Town13,Town13_Rep0_1263_6_route0_07_24_14_13_02,1,1,59,43
ParkedObstacle,Town13,Town13_Rep0_1263_7_route0_07_25_04_10_52,1,1,83,67
ParkedObstacle,Town13,Town13_Rep0_1263_8_route0_07_25_06_31_34,1,1,58,42
ParkedObstacle,Town13,Town13_Rep0_1263_9_route0_07_25_03_33_52,1,1,79,63
ParkedObstacle,Town13,Town13_Rep0_1395_0_route0_07_25_06_06_23,1,1,77,61
ParkedObstacle,Town13,Town13_Rep0_1395_1_route0_07_24_15_09_36,1,1,95,79
ParkedObstacle,Town13,Town13_Rep0_1395_2_route0_07_24_20_31_47,1,1,94,78
ParkedObstacle,Town13,Town13_Rep0_1395_3_route0_07_24_14_07_58,1,1,81,65
ParkedObstacle,Town13,Town13_Rep0_1395_4_route0_07_25_05_12_40,1,0,457,0
ParkedObstacle,Town13,Town13_Rep0_1395_5_route0_07_24_23_46_35,1,1,99,83
ParkedObstacle,Town13,Town13_Rep0_1395_6_route0_07_24_19_05_37,1,1,86,70
ParkedObstacle,Town13,Town13_Rep0_1395_7_route0_07_25_00_28_59,1,1,93,77
ParkedObstacle,Town13,Town13_Rep0_1395_8_route0_07_24_15_54_15,1,1,76,60
ParkedObstacle,Town13,Town13_Rep0_1395_9_route0_07_25_00_42_06,1,1,88,72
ParkedObstacle,Town13,Town13_Rep0_1706_0_route0_07_24_22_52_52,1,1,827,811
ParkedObstacle,Town13,Town13_Rep0_1706_1_route0_07_24_15_17_59,1,1,821,805
ParkedObstacle,Town13,Town13_Rep0_1706_2_route0_07_24_19_38_53,1,1,814,798
ParkedObstacle,Town13,Town13_Rep0_1706_3_route0_07_25_09_20_13,1,1,821,805
ParkedObstacle,Town13,Town13_Rep0_1706_4_route0_07_24_20_07_55,1,1,829,813
ParkedObstacle,Town13,Town13_Rep0_1706_5_route0_07_24_20_57_21,1,1,489,473
ParkedObstacle,Town13,Town13_Rep0_1706_6_route0_07_24_19_58_51,1,1,477,461
ParkedObstacle,Town13,Town13_Rep0_1706_7_route0_07_24_14_40_14,1,1,824,808
ParkedObstacle,Town13,Town13_Rep0_1706_8_route0_07_24_19_05_43,1,1,819,803
ParkedObstacle,Town13,Town13_Rep0_1706_9_route0_07_25_10_57_17,1,1,817,801
ParkedObstacle,Town13,Town13_Rep0_17_0_route0_07_24_21_47_49,1,1,48,32
ParkedObstacle,Town13,Town13_Rep0_17_1_route0_07_25_03_14_36,1,1,55,39
ParkedObstacle,Town13,Town13_Rep0_17_2_route0_07_25_01_46_50,1,1,54,38
ParkedObstacle,Town13,Town13_Rep0_17_3_route0_07_25_09_43_17,1,1,55,39
ParkedObstacle,Town13,Town13_Rep0_17_4_route0_07_24_15_12_57,1,1,49,33
ParkedObstacle,Town13,Town13_Rep0_17_5_route0_07_25_05_55_03,1,1,55,39
ParkedObstacle,Town13,Town13_Rep0_17_6_route0_07_24_15_09_11,1,1,56,40
ParkedObstacle,Town13,Town13_Rep0_17_7_route0_07_24_13_53_00,1,1,51,35
ParkedObstacle,Town13,Town13_Rep0_17_8_route0_07_25_10_51_21,1,1,47,31
ParkedObstacle,Town13,Town13_Rep0_17_9_route0_07_24_16_26_00,1,1,52,36
ParkedObstacleTwoWays,Town12,Town12_Rep0_1250_0_route0_07_24_14_39_12,1,1,118,102
ParkedObstacleTwoWays,Town12,Town12_Rep0_1324_0_route0_07_25_05_27_41,1,1,128,112
ParkedObstacleTwoWays,Town12,Town12_Rep0_1449_0_route0_07_24_13_32_42,1,1,97,81
ParkedObstacleTwoWays,Town12,Town12_Rep0_1484_0_route0_07_24_15_21_46,1,1,153,137
ParkedObstacleTwoWays,Town12,Town12_Rep0_1526_0_route0_07_24_19_25_22,1,1,115,99
ParkedObstacleTwoWays,Town12,Town12_Rep0_1776_0_route0_07_25_00_19_48,1,1,96,80
ParkedObstacleTwoWays,Town12,Town12_Rep0_1947_0_route0_07_24_18_50_01,1,1,92,76
ParkedObstacleTwoWays,Town12,Town12_Rep0_1954_0_route0_07_25_09_04_23,1,1,91,75
ParkedObstacleTwoWays,Town12,Town12_Rep0_2006_0_route0_07_24_16_05_59,1,1,81,65
ParkedObstacleTwoWays,Town12,Town12_Rep0_2009_0_route0_07_25_03_47_23,1,0,72,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_2015_0_route0_07_25_09_55_25,1,1,94,78
ParkedObstacleTwoWays,Town12,Town12_Rep0_2025_0_route0_07_25_09_11_48,1,1,75,59
ParkedObstacleTwoWays,Town12,Town12_Rep0_2033_0_route0_07_25_09_59_27,1,1,86,70
ParkedObstacleTwoWays,Town12,Town12_Rep0_2036_0_route0_07_24_18_53_59,1,0,64,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_2104_0_route0_07_25_05_29_18,1,1,287,271
ParkedObstacleTwoWays,Town12,Town12_Rep0_2377_0_route0_07_25_01_26_09,1,1,124,108
ParkedObstacleTwoWays,Town12,Town12_Rep0_2414_0_route0_07_25_00_45_04,1,1,96,80
ParkedObstacleTwoWays,Town12,Town12_Rep0_2674_0_route0_07_24_23_51_03,1,1,145,129
ParkedObstacleTwoWays,Town12,Town12_Rep0_2897_0_route0_07_25_10_45_30,1,1,82,66
ParkedObstacleTwoWays,Town12,Town12_Rep0_2913_0_route0_07_25_03_21_00,1,1,95,79
ParkedObstacleTwoWays,Town12,Town12_Rep0_2915_0_route0_07_25_10_27_36,1,1,148,132
ParkedObstacleTwoWays,Town12,Town12_Rep0_2996_0_route0_07_24_21_50_05,1,1,114,98
ParkedObstacleTwoWays,Town12,Town12_Rep0_3001_0_route0_07_25_07_29_39,1,1,123,107
ParkedObstacleTwoWays,Town12,Town12_Rep0_3091_0_route0_07_24_15_25_46,1,1,88,72
ParkedObstacleTwoWays,Town12,Town12_Rep0_3136_0_route0_07_24_18_08_44,1,1,110,94
ParkedObstacleTwoWays,Town12,Town12_Rep0_3391_0_route0_07_25_10_06_50,1,1,95,79
ParkedObstacleTwoWays,Town12,Town12_Rep0_3438_0_route0_07_24_19_09_04,1,1,147,131
ParkedObstacleTwoWays,Town12,Town12_Rep0_3508_0_route0_07_25_00_28_10,1,0,67,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_3526_0_route0_07_24_19_14_08,1,1,92,76
ParkedObstacleTwoWays,Town12,Town12_Rep0_367_0_route0_07_25_05_19_13,1,0,71,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_368_0_route0_07_24_17_04_53,1,1,76,60
ParkedObstacleTwoWays,Town12,Town12_Rep0_390_0_route0_07_24_13_36_59,1,1,76,60
ParkedObstacleTwoWays,Town12,Town12_Rep0_4113_0_route0_07_24_13_50_09,1,1,90,74
ParkedObstacleTwoWays,Town12,Town12_Rep0_4157_0_route0_07_25_03_35_28,1,1,93,77
ParkedObstacleTwoWays,Town12,Town12_Rep0_415_0_route0_07_24_18_55_54,1,0,63,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_4190_0_route0_07_24_19_39_08,1,1,147,131
ParkedObstacleTwoWays,Town12,Town12_Rep0_4206_0_route0_07_25_10_21_41,1,1,144,128
ParkedObstacleTwoWays,Town12,Town12_Rep0_4255_0_route0_07_25_00_51_22,1,1,293,277
ParkedObstacleTwoWays,Town12,Town12_Rep0_4546_0_route0_07_25_06_27_26,1,1,143,127
ParkedObstacleTwoWays,Town12,Town12_Rep0_4596_0_route0_07_24_15_43_33,1,1,87,71
ParkedObstacleTwoWays,Town12,Town12_Rep0_4604_0_route0_07_25_02_11_17,1,0,70,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_4608_0_route0_07_24_15_34_33,1,1,155,139
ParkedObstacleTwoWays,Town12,Town12_Rep0_4623_0_route0_07_24_20_01_44,1,0,76,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_4627_0_route0_07_25_01_15_40,1,0,64,0
ParkedObstacleTwoWays,Town12,Town12_Rep0_465_0_route0_07_24_19_29_55,1,1,68,52
ParkedObstacleTwoWays,Town12,Town12_Rep0_578_0_route0_07_24_15_33_43,1,1,131,115
ParkedObstacleTwoWays,Town12,Town12_Rep0_76_0_route0_07_24_13_37_33,1,1,133,117
ParkedObstacleTwoWays,Town12,Town12_Rep0_91_0_route0_07_25_03_44_03,1,1,111,95
ParkedObstacleTwoWays,Town13,Town13_Rep0_1300_0_route0_07_24_18_00_41,1,1,74,58
ParkedObstacleTwoWays,Town13,Town13_Rep0_1300_1_route0_07_25_10_24_36,1,1,71,55
ParkedObstacleTwoWays,Town13,Town13_Rep0_1300_2_route0_07_25_02_22_06,1,1,73,57
ParkedObstacleTwoWays,Town13,Town13_Rep0_1312_0_route0_07_25_06_01_06,1,1,53,37
